Script;Comment;Input;Model;Training sq error;Training MSE; Training RMSE; Training NRMSE; Training se;Validation error; Validation MSE; Validation RMSE;Validation NRMSE;Validation R2;Testing se;Testing MSE;Testing RMSE;Testing NRMSE;Testing R2
lasso_regressions_glmnet;testing;raw_continuous_vars;lasso regression GLMNET;199116304988593;61417737504.1927;247826.022653378;0.693832426245353;0.518596564290487;200985802965490;61994387096.0795;248986.72072237;0.697082004109391;0.514076679546835;507479110998585;67086933835.4927;259011.455027558;0.697547052948986;0.513428108922184
lasso_regressions_glmnet;testing;raw_continuous_vars 1_2_3_4_5_6_7_8;lasso regression GLMNET;181938429900534;56119194910.7139;236894.902669335;0.663228838216523;0.560127508157961;183682614054256;56657191256.7107;238027.711110935;0.666400334176032;0.555910594610073;464902078352792;61458401527.238;247908.050549469;0.667644332736988;0.554251044964183
lasso_regressions_glmnet;testing;raw_continuous_vars 1_2_3_4_5_6_7_9;lasso regression GLMNET;199116304988593;61417737504.1927;247826.022653378;0.693832426245353;0.518596564290487;200985802965490;61994387096.0795;248986.72072237;0.697082004109391;0.514076679546835;507479110998585;67086933835.4927;259011.455027558;0.697547052948986;0.513428108922184
lasso_regressions_glmnet;testing;raw_continuous_vars 1_2_3_4_5_6_7_10;lasso regression GLMNET;199014490236505;61386332583.7462;247762.653730836;0.693655013829961;0.518842721788556;201072224326665;62021043900.8836;249040.245544538;0.697231856238846;0.513867738645734;507014537319078;67025518847.1251;258892.87137178;0.697227693793203;0.513873543007812
lasso_regressions_glmnet;testing;raw_continuous_vars 1_2_3_4_5_6_7_11;lasso regression GLMNET;195426885837553;60279730363.2181;245519.307516167;0.687374372554411;0.52751647195543;197455098712988;60905335815.2338;246790.0642555;0.690932078973532;0.522612862245313;501644977624722;66315682150.1384;257518.314203356;0.693525856351912;0.519021886571347
lasso_regressions_glmnet;testing;raw_continuous_vars 1_2_3_4_5_6_7_12;lasso regression GLMNET;198415563581413;61201592714.8096;247389.556600131;0.692610462960563;0.520290746597554;200319368477154;61788824329.7821;248573.579307581;0.695925342241776;0.515687918025666;505702351224614;66852052511.6814;258557.638664344;0.696324874313271;0.515131669412607
lasso_regressions_glmnet;testing;raw_continuous_vars 1_2_3_4_5_6_7_8_9;lasso regression GLMNET;180778184809586;55761315487.2258;236138.339723192;0.661110707525849;0.562932632394671;182756708160886;56371594127.3552;237427.029058099;0.664718619392171;0.558149157033365;460797879283363;60915841005.1376;246811.346994294;0.664690786405264;0.558186158467952
lasso_regressions_glmnet;testing;raw_continuous_vars 1_2_3_4_5_6_7_8_10;lasso regression GLMNET;180793494735971;55766037858.1033;236148.338673181;0.661138701340446;0.562895617589869;182725630181475;56362008075.7171;237406.840835973;0.664662098922735;0.558224294255624;461046221042444;60948670902.5638;246877.846115369;0.664869876036357;0.557948047939399
lasso_regressions_glmnet;testing;raw_continuous_vars 1_2_3_4_5_6_7_8_11;lasso regression GLMNET;181627405911180;56023259071.9249;236692.329981191;0.662661700438974;0.560879470771327;183551105775076;56616627321.1215;237942.487423162;0.666161735511419;0.556228542140414;465039159191777;61476523126.6808;247944.596889468;0.667742756151349;0.5541196116074
lasso_regressions_glmnet;testing;raw_continuous_vars 1_2_3_4_5_6_7_8_12;lasso regression GLMNET;181342344311539;55935331373.0842;236506.514441113;0.662141477237124;0.561568664122239;183101765690863;56478027665.2879;237651.062832229;0.66534584124483;0.55731491153821;463515107940107;61275048970.8648;247537.974805614;0.666647677031292;0.555580874708783
lasso_regressions_glmnet;testing;raw_continuous_vars 1_2_3_4_5_6_7_8_10_9;lasso regression GLMNET;180793494735971;55766037858.1033;236148.338673181;0.661138701340446;0.562895617589869;182725630181475;56362008075.7171;237406.840835973;0.664662098922735;0.558224294255624;461046221042444;60948670902.5638;246877.846115369;0.664869876036357;0.557948047939399
lasso_regressions_glmnet;testing;raw_continuous_vars 1_2_3_4_5_6_7_8_10_11;lasso regression GLMNET;180209414768959;55585877473.4606;235766.574122501;0.660069884508312;0.564307747565184;182313507671411;56234888239.1769;237138.963983519;0.66391213068097;0.559220682734655;460936537892201;60934171180.1442;246848.478180734;0.664790784877034;0.558053212342577
lasso_regressions_glmnet;testing;raw_continuous_vars 1_2_3_4_5_6_7_8_10_12;lasso regression GLMNET;180252818555325;55599265439.6438;235794.964830981;0.660149369277252;0.564202810242846;182204568260173;56201285706.4073;237068.103519658;0.663713744381423;0.559484065519191;459831879728912;60788139299.215;246552.508198994;0.66399370434443;0.559112360590961
lasso_regressions_glmnet;testing;raw_continuous_vars 1_2_3_4_5_6_7_8_10_12_9;lasso regression GLMNET;180252818555325;55599265439.6438;235794.964830981;0.660149369277252;0.564202810242846;182204568260173;56201285706.4073;237068.103519658;0.663713744381423;0.559484065519191;459831879728912;60788139299.215;246552.508198994;0.66399370434443;0.559112360590961
lasso_regressions_glmnet;testing;raw_continuous_vars 1_2_3_4_5_6_7_8_10_12_11;lasso regression GLMNET;179580527989050;55391896356.8939;235354.830749007;0.658917136702562;0.565828206959697;181647451352386;56029442119.7983;236705.390981698;0.662698267001169;0.560831006913647;459609151220331;60758695382.4219;246492.789716904;0.663832875738669;0.559325913088529
lasso_regressions_glmnet;testing;raw_continuous_vars 1_2_3_4_5_6_7_8_10_12_11_9;lasso regression GLMNET;179580527989050;55391896356.8939;235354.830749007;0.658917136702562;0.565828206959697;181647451352386;56029442119.7983;236705.390981698;0.662698267001169;0.560831006913647;459609151220331;60758695382.4219;246492.789716904;0.663832875738669;0.559325913088529
